evento_id,evento,evento_exemplo,tipo_evento,local,n_artigos,n_classificados,score_medio,media_sentimento,muito_negativo,negativo,neutro,positivo,muito_positivo,n/a,n_positivas,n_negativas,share_positivo,share_negativo,proporcao_positivas,proporcao_negativas,ambiguidade_baixa,ambiguidade_media,ambiguidade_alta,proporcao_ambiguidade_alta,peso_positivo,peso_negativo,titulos_exemplo
implantacao-bases-seguranca-presente-japeri-2021,implantacao-bases-seguranca-presente-japeri-2021,Implantação de duas bases do programa Segurança Presente em Japeri,inauguracao/expansao,Japeri,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Japeri ganha duas bases do programa Segurança Presente - Prefeitura Municipal de Japeri
implantacao-cameras-portateis-policiais-copacabana-2021,implantacao-cameras-portateis-policiais-copacabana-2021,Implantação de câmeras portáteis para policiais em Copacabana,inauguracao/expansao,Copacabana,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Câmeras portáteis começam a ser usadas por policiais militares em Copacabana
implantacao-operacao-centro-presente-centro-rio-2016,implantacao-operacao-centro-presente-centro-rio-2016,Implantação da operação Centro Presente no Centro do Rio,operacao policial,Centro do Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,O que é a operação Centro Presente
implantacao-operacao-seguranca-presente-retiro-2026,implantacao-operacao-seguranca-presente-retiro-2026,"Implantação da Operação Segurança Presente no Retiro, Volta Redonda",inauguracao/expansao,"Volta Redonda, RJ",1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Volta Redonda: visita técnica marca avanço na implantação da 'Operação Segurança Presente' no Retiro - Prefeitura de Volta Redonda
implantacao-projeto-seguranca-presente-armacao-dos-buzios-2025,implantacao-projeto-seguranca-presente-armacao-dos-buzios-2025,Implantação do projeto Segurança Presente em Armação dos Búzios,inauguracao/expansao,Armação dos Búzios,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Alexandre Martins se reúne com representante do governo do Estado para implantação do projeto Segurança Presente no município - Prefeitura Municipal de Armação dos Búzios
implantacao-seguranca-presente-japeri-2021,implantacao-seguranca-presente-japeri-2021,Implantação do programa Segurança Presente em Japeri,inauguracao/expansao,Japeri,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Policiais do Segurança Presente já atuam nas ruas de Japeri e Engenheiro Pedreira - Prefeitura Municipal de Japeri
implementacao-novas-bases-seguranca-presente-2026,implementacao-novas-bases-seguranca-presente-2026,Implementação de quase 30 novas bases do Segurança Presente em 2026,inauguracao/expansao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Segurança Presente: Governo do RJ planeja implementar quase 30 novas bases em 2026
implementacao-programa-seguranca-presente-volta-redonda,implementacao-programa-seguranca-presente-volta-redonda,Implementação do programa Segurança Presente em Volta Redonda,inauguracao/expansao,"Volta Redonda, RJ",1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Prefeitura acerta implementação do programa estadual operação Segurança Presente - Prefeitura de Volta Redonda
implementacao-seguranca-presente-jacarepagua-maracana-2019,implementacao-seguranca-presente-jacarepagua-maracana-2019,Possível implementação do programa Segurança Presente em Jacarepaguá e Maracanã,inauguracao/expansao,"Jacarepaguá e Maracanã, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Jacarepaguá e Maracanã podem ter Segurança Presente
implementacao-seguranca-presente-volta-redonda-barra-do-pirai-2022,implementacao-seguranca-presente-volta-redonda-barra-do-pirai-2022,Implementação do programa Segurança Presente em Volta Redonda e Barra do Piraí,inauguracao/expansao,Volta Redonda e Barra do Piraí,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,"Volta Redonda e Barra do Piraí, no Médio Paraíba, ganham Segurança Presente do governo do Rio"
implementacao-sistema-localizacao-criancas-carnaval-2025,implementacao-sistema-localizacao-criancas-carnaval-2025,Implementação de sistema de localização de crianças no Carnaval pela PM,operacao policial,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Como vai funcionar sistema da PM para localizar crianças no Carnaval
inauguracao-2-companhia-destacada-10-bpm-miguel-pereira-2023,inauguracao-2-companhia-destacada-10-bpm-miguel-pereira-2023,Inauguração da 2ª Companhia Destacada do 10° BPM em Miguel Pereira,inauguracao/expansao,"Miguel Pereira, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Prefeitura de Miguel Pereira inaugura a 2ª Companhia Destacada do 10° BPM
inauguracao-22a-unidade-seguranca-presente-madureira-2020,inauguracao-22a-unidade-seguranca-presente-madureira-2020,Inauguração da 22ª unidade da Operação Segurança Presente em Madureira,inauguracao/expansao,"Madureira, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Madureira recebe unidade da Operação Segurança Presente
inauguracao-40a-unidade-seguranca-presente-tres-rios-2022,inauguracao-40a-unidade-seguranca-presente-tres-rios-2022,Inauguração da 40ª unidade do Segurança Presente em Três Rios,inauguracao/expansao,"Três Rios, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Três Rios recebe a 40ª unidade do Segurança Presente no Estado do Rio
inauguracao-4a-companhia-destacada-pm-sao-goncalo-2021,inauguracao-4a-companhia-destacada-pm-sao-goncalo-2021,Inauguração da 4ª Companhia Destacada da PM em São Gonçalo,inauguracao/expansao,São Gonçalo,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Cláudio Castro inaugura 4ª Companhia Destacada da PM em São Gonçalo
inauguracao-63a-base-seguranca-presente-iguaba-grande-2026,inauguracao-63a-base-seguranca-presente-iguaba-grande-2026,Inauguração da 63ª base do Segurança Presente em Iguaba Grande,inauguracao/expansao,"Iguaba Grande, RJ",1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Iguaba Grande ganha base do Segurança Presente; programa chega à 63ª unidade no RJ
inauguracao-bairro-seguro-santa-teresa-2021,inauguracao-bairro-seguro-santa-teresa-2021,Inauguração do programa 'Bairro Seguro' em Santa Teresa,inauguracao/expansao,"Santa Teresa, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Projeto ‘Bairro Seguro’ é implementado em Santa Teresa
inauguracao-barra-presente-barra-da-tijuca-2019,inauguracao-barra-presente-barra-da-tijuca-2019,Inauguração do Barra Presente na Barra da Tijuca,inauguracao/expansao,"Barra da Tijuca, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,"Segurança Presente chega à Barra sexta-feira, ao custo de R$ 18 milhões por ano"
inauguracao-base-fixa-seguranca-presente-largo-da-lapa-2024,inauguracao-base-fixa-seguranca-presente-largo-da-lapa-2024,Inauguração da base fixa do Segurança Presente no Largo da Lapa,inauguracao/expansao,"Largo da Lapa, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Largo da Lapa ganha base fixa 24h do Segurança Presente
inauguracao-base-operacao-seguranca-presente-copacabana-2020,inauguracao-base-operacao-seguranca-presente-copacabana-2020,Inauguração da base da Operação Segurança Presente em Copacabana,inauguracao/expansao,"Copacabana, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Segurança Presente inaugura base em Copacabana
inauguracao-base-operacao-seguranca-presente-paracambi-2021,inauguracao-base-operacao-seguranca-presente-paracambi-2021,Inauguração da base da Operação Segurança Presente em Paracambi,inauguracao/expansao,Paracambi,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Paracambi inaugura base da Operação Segurança Presente e assina convênio com DER-RJ - Prefeitura de Paracambi
inauguracao-base-operacao-seguranca-presente-rio-das-ostras-2025,inauguracao-base-operacao-seguranca-presente-rio-das-ostras-2025,Inauguração da Base da Operação Segurança Presente em Rio das Ostras,inauguracao/expansao,Rio das Ostras,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Rio das Ostras inaugura Base de Segurança e áreas revitalizadas - PMRO - Rio das Ostras
inauguracao-base-seguranca-presente-aeroporto-galeao-2024,inauguracao-base-seguranca-presente-aeroporto-galeao-2024,Inauguração da base do Segurança Presente no Aeroporto do Galeão,inauguracao/expansao,"Aeroporto do Galeão, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Aeroporto do Galeão vai contar com base do Segurança Presente
inauguracao-base-seguranca-presente-austin-2019,inauguracao-base-seguranca-presente-austin-2019,Inauguração da base do Segurança Presente em Austin,inauguracao/expansao,"Austin, Nova Iguaçu",1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Segurança Presente inaugura base em Austin - Prefeitura de Nova Iguaçu
inauguracao-base-seguranca-presente-bonsucesso-2020,inauguracao-base-seguranca-presente-bonsucesso-2020,Inauguração da base da Operação Segurança Presente em Bonsucesso,inauguracao/expansao,"Bonsucesso, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Bonsucesso recebe base da Operação Segurança Presente
inauguracao-base-seguranca-presente-campos-2022,inauguracao-base-seguranca-presente-campos-2022,Inauguração da 35ª base do programa Segurança Presente em Campos dos Goytacazes,inauguracao/expansao,Campos dos Goytacazes,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Governo do Estado anuncia mais investimentos para cidades do interior atingidas pelas chuvas
inauguracao-base-seguranca-presente-cristo-redentor-2020,inauguracao-base-seguranca-presente-cristo-redentor-2020,Inauguração da base do Segurança Presente no Cristo Redentor,inauguracao/expansao,"Cristo Redentor, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Cristo Redentor ganha policiamento do Segurança Presente
inauguracao-base-seguranca-presente-del-castilho-2024,inauguracao-base-seguranca-presente-del-castilho-2024,Inauguração da base do Segurança Presente em Del Castilho,inauguracao/expansao,"Del Castilho, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Governo do Estado inaugura base do Segurança Presente em Del Castilho
inauguracao-base-seguranca-presente-guapimirim-2024,inauguracao-base-seguranca-presente-guapimirim-2024,Inauguração da base do Segurança Presente em Guapimirim,inauguracao/expansao,Guapimirim,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Guapimirim ganha base do Segurança Presente e reforça a segurança na região
inauguracao-base-seguranca-presente-ilha-do-governador-2023,inauguracao-base-seguranca-presente-ilha-do-governador-2023,Inauguração da base do Segurança Presente na Ilha do Governador,inauguracao/expansao,"Ilha do Governador, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Ilha do Governador terá base do programa ‘Segurança Presente’ a partir da semana que vem
inauguracao-base-seguranca-presente-itaborai-2022,inauguracao-base-seguranca-presente-itaborai-2022,Inauguração da base da Operação Segurança Presente em Itaboraí e ampliação em Queimados,inauguracao/expansao,Itaboraí e Queimados,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Operação Segurança Presente inaugura base em Itaboraí e amplia a Operação em Queimados
inauguracao-base-seguranca-presente-itaguai-2025,inauguracao-base-seguranca-presente-itaguai-2025,Inauguração da nova base do Segurança Presente em Itaguaí,inauguracao/expansao,Itaguaí,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Segurança Presente inaugura nova base em Itaguaí
inauguracao-base-seguranca-presente-jacarepagua-2020,inauguracao-base-seguranca-presente-jacarepaguá-2020,Inauguração da base do Segurança Presente em Jacarepaguá,inauguracao/expansao,"Jacarepaguá, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Jacarepaguá recebe base da Operação Segurança Presente a partir desta terça
inauguracao-base-seguranca-presente-miguel-pereira-2024,inauguracao-base-seguranca-presente-miguel-pereira-2024,Inauguração da nova base do Segurança Presente em Miguel Pereira,inauguracao/expansao,"Miguel Pereira, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Miguel Pereira ganha nova base do Segurança Presente
inauguracao-base-seguranca-presente-nilopolis-2023,inauguracao-base-seguranca-presente-nilopolis-2023,Inauguração da base do Segurança Presente em Nilópolis,inauguracao/expansao,Nilópolis,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Base de Operação do Segurança Presente é inaugurada em Nilópolis - Prefeitura Municipal de Nilópolis
inauguracao-base-seguranca-presente-niteroi-2026,inauguracao-base-seguranca-presente-niteroi-2026,Inauguração da nova base do Segurança Presente em Niterói,inauguracao/expansao,Niterói,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Nova base do Segurança Presente começa a operar no Centro de Niterói
inauguracao-base-seguranca-presente-nova-iguacu-2019,inauguracao-base-seguranca-presente-nova-iguacu-2019,Inauguração da base do Segurança Presente em Nova Iguaçu,inauguracao/expansao,Nova Iguaçu,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Inaugurada base do Segurança Presente em Nova Iguaçu - Prefeitura de Nova Iguaçu
inauguracao-base-seguranca-presente-petropolis-2023,inauguracao-base-seguranca-presente-petropolis-2023,Inauguração da base do Segurança Presente em Petrópolis,inauguracao/expansao,"Petrópolis, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Petrópolis ganha base do Segurança Presente
inauguracao-base-seguranca-presente-praca-do-o-2020,inauguracao-base-seguranca-presente-praca-do-o-2020,Inauguração da nova base do Programa Segurança Presente na Praça do Ó,inauguracao/expansao,"Praça do Ó, Barra da Tijuca, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Nova base do Programa Barra Presente é inaugurada na Praça do Ó
inauguracao-base-seguranca-presente-rio-das-ostras-2025,inauguracao-base-seguranca-presente-rio-das-ostras-2025,Inauguração da base do programa Segurança Presente em Rio das Ostras,inauguracao/expansao,Rio das Ostras,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Base do programa ‘Segurança Presente’ é inaugurada em Rio das Ostras
inauguracao-base-seguranca-presente-sao-goncalo-2020,inauguracao-base-seguranca-presente-sao-goncalo-2020,Inauguração da 21ª base do Segurança Presente em São Gonçalo,inauguracao/expansao,São Gonçalo,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,21ª base no estado: Operação Segurança Presente chega a São Gonçalo
inauguracao-base-seguranca-presente-sao-joao-de-meriti-2023,inauguracao-base-seguranca-presente-sao-joao-de-meriti-2023,Inauguração da base do Segurança Presente em São João de Meriti,inauguracao/expansao,São João de Meriti,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Segurança Presente inaugura base em São João de Meriti e reforça patrulhamento no Centro - Prefeitura Municipal de São João de Meriti
inauguracao-base-seguranca-presente-seropedica-2021,inauguracao-base-seguranca-presente-seropedica-2021,Inauguração da base do Segurança Presente em Seropédica,inauguracao/expansao,"Seropédica, Baixada Fluminense",1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Seropédica terá programa Segurança Presente
inauguracao-bases-seguranca-presente-barra-jacarepagua-2026,inauguracao-bases-seguranca-presente-barra-jacarepagua-2026,Inauguração de duas novas bases do Segurança Presente na Barra e em Jacarepaguá,inauguracao/expansao,"Barra da Tijuca e Jacarepaguá, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Segurança Presente inaugura nesta terça (03) duas novas bases na Barra e em Jacarepaguá
inauguracao-bases-seguranca-presente-barra-taquara-2025,inauguracao-bases-seguranca-presente-barra-taquara-2025,Inauguração de novas bases do Segurança Presente na Barra e Taquara,inauguracao/expansao,"Barra da Tijuca e Taquara, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Governo do Rio amplia Segurança Presente na Barra e Taquara com novas bases e reforço de viaturas
inauguracao-bases-seguranca-presente-queimados-belford-roxo-2020,inauguracao-bases-seguranca-presente-queimados-belford-roxo-2020,Inauguração das bases da Operação Segurança Presente em Queimados e Belford Roxo,inauguracao/expansao,Queimados e Belford Roxo,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Segurança Presente chega a Queimados e Belford Roxo
inauguracao-bases-seguranca-presente-regiao-dos-lagos-2026,inauguracao-bases-seguranca-presente-regiao-dos-lagos-2026,Inauguração de bases do programa Segurança Presente na Região dos Lagos,inauguracao/expansao,"Região dos Lagos, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Douglas Ruas percorre interior ao lado de Cláudio Castro de olho na disputa pelo governo; vídeo
inauguracao-centro-integrado-seguranca-publica-duque-de-caxias-2026,inauguracao-centro-integrado-seguranca-publica-duque-de-caxias-2026,Inauguração do Centro Integrado de Segurança Pública em Duque de Caxias,inauguracao/expansao,Duque de Caxias,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Netinho sai na frente e já homenageia Ricardo Couto em placa alusiva à inauguração de centro de segurança em Caxias
inauguracao-hotel-acolhedor-catete-2021,inauguracao-hotel-acolhedor-catete-2021,Inauguração do Hotel Acolhedor no Catete,inauguracao/expansao,"Catete, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Hotel Acolhedor do Governo do RJ atende 438 pessoas na 1ª semana
inauguracao-novas-bases-seguranca-presente-2024,inauguracao-novas-bases-seguranca-presente-2024,Inauguração de novas bases do Segurança Presente no Rio de Janeiro,inauguracao/expansao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Governo do RJ inaugura novas bases do Segurança Presente para reforçar monitoramento no G20
inauguracao-novas-bases-seguranca-presente-barra-jacarepagua-2026,inauguracao-novas-bases-seguranca-presente-barra-jacarepagua-2026,Inauguração de novas bases do Segurança Presente na Barra e em Jacarepaguá,inauguracao/expansao,"Barra Olímpica e Freguesia, Jacarepaguá",1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Segurança Presente inaugura novas bases na Barra e em Jacarepaguá
inauguracao-novas-bases-seguranca-presente-g20-2024,inauguracao-novas-bases-seguranca-presente-g20-2024,Inauguração de novas bases do Segurança Presente para o G20 no Rio de Janeiro,inauguracao/expansao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Tecnologia de ponta no espaço aéreo reforça segurança durante o G20 no Rio de Janeiro
inauguracao-novas-bases-seguranca-presente-rio-2024,inauguracao-novas-bases-seguranca-presente-rio-2024,Inauguração de novas bases do programa Segurança Presente no Rio de Janeiro,inauguracao/expansao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Novas bases do programa Segurança Presente ampliam policiamento e reforçam segurança no Rio de Janeiro
inauguracao-novas-bases-seguranca-presente-zona-sudoeste-2026,inauguracao-novas-bases-seguranca-presente-zona-sudoeste-2026,Inauguração de novas bases do Segurança Presente na Zona Sudoeste do Rio,inauguracao/expansao,"Zona Sudoeste, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Governo amplia ‘Segurança Presente’ na Zona Sudoeste do Rio; confira bairros onde serão as novas bases
inauguracao-operacao-seguranca-presente-bangu-2019,inauguracao-operacao-seguranca-presente-bangu-2019,Inauguração da Operação Segurança Presente em Bangu,inauguracao/expansao,"Bangu, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Segurança Presente começa em Bangu nesta sexta-feira
